date,.rep,.sim,.sim_growth_rate
2022 Q1,1523,65791.31630054915,0.013895687759350794
2022 Q2,1523,66482.95278698458,0.010512580159908635
2022 Q3,1523,66536.43690000083,8.044786035243945e-4
2022 Q4,1523,66595.23370277861,8.836782598706794e-4
2023 Q1,1523,66252.65124797306,-0.005144248856224998
2021 Q2,1524,65469.277290132704,0.002145952171983767
2021 Q3,1524,64777.341996476855,-0.01056885492395887
2021 Q4,1524,64698.21133252746,-0.001221579359549807
2022 Q1,1524,64698.5875414539,5.8148273140989915e-6
2022 Q2,1524,65000.64806656225,0.00466873445907634
2022 Q3,1524,65194.841871746525,0.0029875672160286637
2022 Q4,1524,66020.66968655771,0.012667072901806797
2023 Q1,1524,66718.7671016471,0.010573922052043772
2021 Q2,1525,65399.564088801424,0.0010788439737752231
2021 Q3,1525,65433.27380405365,5.154425067184221e-4
2021 Q4,1525,65709.55273896891,0.0042223003504699985
2022 Q1,1525,65662.97188441391,-7.088901478303766e-4
2022 Q2,1525,65807.20033698827,0.002196495961654721
2022 Q3,1525,65363.926537122396,-0.0067359467899552605
2022 Q4,1525,65581.74934788422,0.0033324621439032587
2023 Q1,1525,66276.40872953946,0.01059226672912228
2021 Q2,1526,65275.37771987036,-8.22091428149041e-4
2021 Q3,1526,64679.52539329229,-0.009128286153090803
2021 Q4,1526,64033.81706876765,-0.009983195154855129
2022 Q1,1526,64367.912666155025,0.005217486832443274
2022 Q2,1526,65244.227935320814,0.013614163219969777
2022 Q3,1526,65883.60736144165,0.009799785304451358
2022 Q4,1526,67155.5965839039,0.019306611665691475
2023 Q1,1526,67428.62466495764,0.004065604282326829
2021 Q2,1527,65549.54690934661,0.0033746487042689566
2021 Q3,1527,65964.39281669297,0.006328737983804622
2021 Q4,1527,65421.31765000113,-0.008232853263744566
2022 Q1,1527,65698.06967217816,0.00423030339525754
2022 Q2,1527,65136.09659565346,-0.008553875012292544
2022 Q3,1527,65063.14751539622,-0.0011199486010051718
2022 Q4,1527,65766.24392264726,0.010806369413417505
2023 Q1,1527,65266.25868225846,-0.0076024600245814256
2021 Q2,1528,65105.253822670216,-0.003426197995437197
2021 Q3,1528,64327.27450838967,-0.011949562724992258
2021 Q4,1528,64368.19337644303,6.361044885869749e-4
2022 Q1,1528,64099.50257751209,-0.004174279016339044
2022 Q2,1528,63868.31076921698,-0.003606764467720236
2022 Q3,1528,63894.48732654141,4.0985203787546887e-4
2022 Q4,1528,65064.39389056162,0.0183099765405621
2023 Q1,1528,65154.72452629041,0.0013883267072420935
2021 Q2,1529,65426.97137562312,0.0014983705469289177
2021 Q3,1529,65627.29119699661,0.0030617315330618844
2021 Q4,1529,66251.65050413736,0.009513714428142084
2022 Q1,1529,66939.38723625806,0.010380673189081424
2022 Q2,1529,67239.87227956847,0.004488912368586062
2022 Q3,1529,67287.31486692258,7.055722407807163e-4
2022 Q4,1529,68227.32228883773,0.013970053995678855
2023 Q1,1529,68940.52057316568,0.01045326506159272
2021 Q2,153,65985.87466015245,0.010053569067977941
2021 Q3,153,65894.74599496226,-0.0013810329204474447
2021 Q4,153,66641.19835267216,0.011327949541940274
2022 Q1,153,67490.26814354949,0.012740914207214127
2022 Q2,153,67799.45118263294,0.004581149958181152
2022 Q3,153,67669.61363185666,-0.00191502362499274
2022 Q4,153,67972.31831565431,0.004473273416994106
2023 Q1,153,67577.03216025476,-0.00581539905059425
2021 Q2,1530,65406.63763212074,0.001187119535968284
2021 Q3,1530,66565.15205875851,0.017712490178043216
2021 Q4,1530,67471.99676092058,0.01362341516716703
2022 Q1,1530,68970.48312162043,0.022209011629069852
2022 Q2,1530,69360.22315908267,0.005650823654156145
2022 Q3,1530,69688.89989949389,0.004738692083751994
2022 Q4,1530,70580.01065908301,0.012786982731457952
2023 Q1,1530,70992.53567234117,0.005844785363532168
2021 Q2,1531,65477.09570608143,0.0022656295874023957
2021 Q3,1531,64240.69706093698,-0.018882918245098912
2021 Q4,1531,64783.216128387554,0.008445099325991912
2022 Q1,1531,64842.88095135364,9.209919873049977e-4
2022 Q2,1531,64101.00830667962,-0.011441080867930387
2022 Q3,1531,63911.857668814824,-0.0029508215683572425
2022 Q4,1531,63882.00177553902,-4.671416911476989e-4
2023 Q1,1531,64017.99713559227,0.0021288525135936265
2021 Q2,1532,65478.27326628567,0.0022836546403885993
2021 Q3,1532,65303.68288311058,-0.0026663864892262357
2021 Q4,1532,65617.65634272546,0.004807898203488259
2022 Q1,1532,66698.90948553527,0.016478082319221432
2022 Q2,1532,67197.55894366362,0.007476126101229497
2022 Q3,1532,67433.20584636576,0.0035067777223827257
2022 Q4,1532,68248.34723456981,0.012088130439196432
2023 Q1,1532,68659.56776450036,0.006025355141820343
2021 Q2,1533,65506.93056095439,0.002722315231144634
2021 Q3,1533,65884.04131036914,0.005756806893338462
2021 Q4,1533,66624.62819655618,0.011240762883658828
2022 Q1,1533,67068.404247978,0.0066608409447719286
2022 Q2,1533,67166.90173512828,0.0014686123556197916
2022 Q3,1533,67492.5697998912,0.004848639081897588
2022 Q4,1533,67493.47697368154,1.3441091264221328e-5
2023 Q1,1533,68066.481032266893,0.008489769445553907
2021 Q2,1534,65428.340034376626,0.0015193207679562448
2021 Q3,1534,65695.55154975582,0.004084033237566453
2021 Q4,1534,66403.69215403331,0.010779125642033316
2022 Q1,1534,67271.46076678339,0.01306807776195873
2022 Q2,1534,67556.02106076933,0.004230029952410952
2022 Q3,1534,68153.78532568504,0.00884842321275836
2022 Q4,1534,68609.33963911307,0.006684211467508083
2023 Q1,1534,69129.42906938773,0.007580446525361495
2021 Q2,1535,65203.45686467303,-0.0019229924445652857
2021 Q3,1535,65139.3837599089,-9.8266423047344e-4
2021 Q4,1535,65233.2131187624,0.0014404397683487336
2022 Q1,1535,65354.199564458126,0.0018546755542372395
2022 Q2,1535,65038.469259414174,-0.004831063759453635
2022 Q3,1535,64917.06369287877,-0.0018666731846218587
2022 Q4,1535,64979.138176218214,9.562121237201016e-4
2023 Q1,1535,64832.05673545107,-0.0022635178750488594
2021 Q2,1536,65393.22157187926,9.81758318896686e-4
2021 Q3,1536,65114.00713067507,-0.0042697765072986504
2021 Q4,1536,66526.33475611532,0.02169007388235067
2022 Q1,1536,67741.2639211377,0.018262379394209605
2022 Q2,1536,67918.02316728033,0.0026093290250446266
2022 Q3,1536,68844.97569107891,0.013648108124636016
2022 Q4,1536,68993.4398133548,0.0021564990151505814
2023 Q1,1536,69949.22486409049,0.01385327435943684
2021 Q2,1537,65614.193977239,0.0043642090001776435
2021 Q3,1537,66011.00912436823,0.006047702837999935
2021 Q4,1537,66367.67679412643,0.005403154329699955
2022 Q1,1537,67437.27824184211,0.016116300876910294
2022 Q2,1537,68008.41603427318,0.008469170276754978
2022 Q3,1537,68579.24069136936,0.008393441435373461
2022 Q4,1537,69297.12002040356,0.01046788097676532
2023 Q1,1537,69587.32293338604,0.004187806259438043
2021 Q2,1538,65736.37592934343,0.006234462557236142
2021 Q3,1538,66426.03209873215,0.010491241107206672
2021 Q4,1538,66579.74820764351,0.002314094400263089
2022 Q1,1538,67702.67595649158,0.016865905610606635
2022 Q2,1538,67776.22533235031,0.0010863584757858646
2022 Q3,1538,67348.6299570153,-0.00630892873184119
2022 Q4,1538,67860.18220046407,0.00759558499965407
2023 Q1,1538,68353.55469140736,0.007270426853347223
2021 Q2,1539,65715.33862370432,0.0059124420376355236
2021 Q3,1539,65845.977513419,0.0019879512523359733
2021 Q4,1539,66366.9474061879,0.00791194712938581
2022 Q1,1539,67256.43844065967,0.01340262087131694
2022 Q2,1539,67795.91083480489,0.008021126402957046
2022 Q3,1539,67800.89445769701,7.350919591986305e-5
2022 Q4,1539,69009.2902882122,0.01782271222497145
2023 Q1,1539,69026.68351918769,2.520418758524823e-4
2021 Q2,154,66682.8765086275,0.020722658601534327
2021 Q3,154,67403.95163818916,0.01081349766710149
2021 Q4,154,68274.90593446126,0.012921412989956638
2022 Q1,154,69453.31188698178,0.01725972282776489
2022 Q2,154,70546.46879775517,0.01573944972634611
2022 Q3,154,71470.54628861183,0.013098848271283936
2022 Q4,154,72430.924643163,0.013437400501641328
2023 Q1,154,73425.49340018188,0.013731272407727868
2021 Q2,1540,64958.13079642142,-0.005678227517210255
2021 Q3,1540,64530.198869221895,-0.006587811594220061
2021 Q4,1540,64990.80366277634,0.007137817667165702
2022 Q1,1540,65642.35641291073,0.010025306865185879
2022 Q2,1540,64862.67105927055,-0.011877778255486637
2022 Q3,1540,64281.8926569217,-0.008953969869944789
2022 Q4,1540,64567.65652492653,0.004445479997454038
2023 Q1,1540,64070.157008871975,-0.007705088628429557
2021 Q2,1541,65639.87825013073,0.004757361195807608
2021 Q3,1541,66335.40538268157,0.010596106377596115
2021 Q4,1541,67273.75036070198,0.01414546233051861
2022 Q1,1541,68249.91791774599,0.014510378146157965
2022 Q2,1541,69120.99018596983,0.012762978986636142
2022 Q3,1541,70051.3779171522,0.013460277821240263
2022 Q4,1541,70967.69218586937,0.013080603065379615
2023 Q1,1541,71341.67839366315,0.005269809349503607
2021 Q2,1542,65709.66719598323,0.005825628824339457
2021 Q3,1542,65783.57462557072,0.001124757326301129
2021 Q4,1542,66703.43525047184,0.013983135305991157
2022 Q1,1542,67550.8888909247,0.012704797545593616
2022 Q2,1542,68027.38865374365,0.007053937714844194
2022 Q3,1542,68627.21438987454,0.008817415279366081
2022 Q4,1542,69314.75492438156,0.010018482326866307
2023 Q1,1542,69915.8129805731,0.008671430157219273
2021 Q2,1543,65040.168046464576,-0.004422473651259695
2021 Q3,1543,65033.01580543594,-1.0996652135841778e-4
2021 Q4,1543,65880.82217720796,0.013036553222573355
2022 Q1,1543,66658.50301144464,0.011804358363119105
2022 Q2,1543,66758.3729312865,0.0014982322634025103
2022 Q3,1543,67297.52669138214,0.008076196833775251
2022 Q4,1543,67412.05925621069,0.0017018837163775835
2023 Q1,1543,67196.28863212718,-0.0032007718865765256
2021 Q2,1544,65542.59504699803,0.003268235727051927
2021 Q3,1544,65418.18702441839,-0.0018981247613164554
2021 Q4,1544,65805.12811591265,0.005914885586019603
2022 Q1,1544,66128.98768625422,0.004921494412579719
2022 Q2,1544,66109.66015619629,-2.922701637234626e-4
2022 Q3,1544,65364.93826714342,-0.011264948077078674
2022 Q4,1544,66188.19364508401,0.012594754921606333
2023 Q1,1544,65698.17377604908,-0.007403433181188301
2021 Q2,1545,66401.76671626727,0.01641967784185261
2021 Q3,1545,66764.49700630979,0.005462660226985383
2021 Q4,1545,67219.8525536345,0.006820324689657653
2022 Q1,1545,67915.34556273729,0.01034654172363525
2022 Q2,1545,68054.37326568825,0.002047073482421391
2022 Q3,1545,68968.90320107678,0.013438224341853156
2022 Q4,1545,70460.4816640009,0.0216268259127661
2023 Q1,1545,71340.51980760433,0.012489811633704218
2021 Q2,1546,65779.24501119224,0.006890664651200362
2021 Q3,1546,65955.48263983194,0.0026792285105996516
2021 Q4,1546,66815.1394071771,0.013033893968141363
2022 Q1,1546,68483.2253205665,0.024965687839457074
2022 Q2,1546,68905.95638613292,0.006172768055062283
2022 Q3,1546,69202.34804117943,0.004301393821248167
2022 Q4,1546,69221.84933898742,2.818011001068932e-4
2023 Q1,1546,69411.85345439502,0.002744857544575652
2021 Q2,1547,65068.36983393309,-0.003990785562962396
2021 Q3,1547,64994.53306170861,-0.0011347567552856264
2021 Q4,1547,65106.68305997301,0.0017255297173675022
2022 Q1,1547,65283.511664001526,0.0027159823802669347
2022 Q2,1547,65834.46686946395,0.00843942354538263
2022 Q3,1547,65572.27409969535,-0.003982606410233069
2022 Q4,1547,66281.25718454523,0.010812238779029482
2023 Q1,1547,66868.32740649309,0.008857258399811219
2021 Q2,1548,65988.13000471289,0.010088091893271756
2021 Q3,1548,66041.6621363039,8.112388029057893e-4
2021 Q4,1548,66647.72121629956,0.009176920452801607
2022 Q1,1548,66839.06174576833,0.0028709238061987996
2022 Q2,1548,66215.43100551839,-0.009330333549893322
2022 Q3,1548,66151.69049037562,-9.626232763999543e-4
2022 Q4,1548,66187.89467441509,5.472903832250964e-4
2023 Q1,1548,66411.34150665012,0.0033759471174326094
2021 Q2,1549,65204.042921812776,-0.0019140215987786258
2021 Q3,1549,65872.19130991824,0.010247039265750102
2021 Q4,1549,66450.30218828128,0.008776250901432858
2022 Q1,1549,66696.0924420663,0.003698858330073662
2022 Q2,1549,66400.01171798362,-0.0044392514350052314
2022 Q3,1549,66441.33030449302,6.222677593024084e-4
2022 Q4,1549,66876.0237757689,0.006542516070700666
2023 Q1,1549,67488.37910569218,0.009156575037661652
2021 Q2,155,65261.14584349312,-0.0010399404390684097
2021 Q3,155,65659.07967723314,0.006097561245619776
2021 Q4,155,66556.70695636862,0.013671030473592305
2022 Q1,155,67115.6514444354,0.008398018977008537
2022 Q2,155,67426.18248192426,0.004626805086529684
2022 Q3,155,67759.73349596694,0.004946906405862483
2022 Q4,155,68186.47518592108,0.006297865530707103
2023 Q1,155,68058.3534026479,-0.0018789911477875565
2021 Q2,1550,65182.633013756895,-0.0022417455875358705
2021 Q3,1550,65009.867319738565,-0.002650486579482969
2021 Q4,1550,65188.95860249569,0.0027548323068604663
2022 Q1,1550,66396.18125356984,0.01851882093155477
2022 Q2,1550,66258.4961764377,-0.0020736896992060716
2022 Q3,1550,66651.292629811,0.005928242807191619
2022 Q4,1550,67340.08840656679,0.010334319854551799
2023 Q1,1550,67686.2581041113,0.005140618400357733
2021 Q2,1551,65723.38871255463,0.006035665697493808
2021 Q3,1551,66170.54552492127,0.006803617724617128
2021 Q4,1551,66597.95178807717,0.006459161848604289
2022 Q1,1551,68611.69267501164,0.03023727956893385
2022 Q2,1551,68799.8226240807,0.002741951724761549
2022 Q3,1551,69524.78798699926,0.010537314418377797
2022 Q4,1551,70217.09998893052,0.009957772212994431
2023 Q1,1551,69673.49926140497,-0.007741714306219616
2021 Q2,1552,65834.76515372808,0.007740518023794163
2021 Q3,1552,65801.29134739048,-5.08451822672007e-4
2021 Q4,1552,66398.56040839826,0.009076859264882442
2022 Q1,1552,67383.87896910367,0.014839456678653828
2022 Q2,1552,67370.67571679725,-1.959408171272603e-4
2022 Q3,1552,67767.49563413132,0.00589009852004696
2022 Q4,1552,68993.8725159164,0.01809683049829891
2023 Q1,1552,69458.91035301791,0.00674027736295324
2021 Q2,1553,65720.94075251755,0.005998194484372554
2021 Q3,1553,66487.2582321794,0.011660172098685306
2021 Q4,1553,67137.7635509952,0.009783909520590717
2022 Q1,1553,67714.08196247384,0.008584116911205975
2022 Q2,1553,67978.53811184464,0.003905482311897357
2022 Q3,1553,68384.48306225307,0.005971663435017316
2022 Q4,1553,69021.32345304551,0.009312644656722657
2023 Q1,1553,69251.50205311626,0.0033348911402335535
2021 Q2,1554,65413.16045323058,0.0012869651283213823
2021 Q3,1554,64947.23148193992,-0.007122862862187995
2021 Q4,1554,64690.38259618542,-0.0039547318629881145
2022 Q1,1554,64884.09670482591,0.0029944808001787226
2022 Q2,1554,64549.704836429475,-0.005153679952079271
2022 Q3,1554,65246.94671798745,0.010801627727420327
2022 Q4,1554,65525.831460842484,0.004274295685596563
2023 Q1,1554,65547.57787131141,3.318753838617017e-4
2021 Q2,1555,65089.273669974165,-0.0036708080782470454
2021 Q3,1555,65469.250105841165,0.005837773483133635
2021 Q4,1555,66308.2123945776,0.012814600554918787
2022 Q1,1555,66813.06241371896,0.007613687670196434
2022 Q2,1555,67319.9218669417,0.00758623291481797
2022 Q3,1555,67603.54101037556,0.004213004643624396
2022 Q4,1555,68255.53609289712,0.009644392479700059
2023 Q1,1555,68927.24359337839,0.009841069881380227
2021 Q2,1556,65110.95079005629,-0.0033389938434758015
2021 Q3,1556,65240.4037263972,0.0019881899245846046
2021 Q4,1556,65331.342825055945,0.0013939076624989166
2022 Q1,1556,66186.4088361584,0.013088143823893894
2022 Q2,1556,66748.89770759603,0.008498555539250496
2022 Q3,1556,66855.49909490171,0.0015970509022136259
2022 Q4,1556,68409.03801120869,0.02323726450836494
2023 Q1,1556,68906.27305250363,0.007268557719134705
2021 Q2,1557,65426.36631602746,0.0014891088283073284
2021 Q3,1557,66454.08673328132,0.015708046696184974
2021 Q4,1557,67198.84595387038,0.011207124455388406
2022 Q1,1557,68536.58699065547,0.019907202538915758
2022 Q2,1557,68622.603492131,0.001255045009569189
2022 Q3,1557,68807.3046265557,0.0026915495044701476
2022 Q4,1557,69521.17993970716,0.010374993135190191
2023 Q1,1557,68754.99144173907,-0.011020936333827724
2021 Q2,1558,65408.73949638927,0.001219293020324752
2021 Q3,1558,65592.05372790177,0.002802595385936524
2021 Q4,1558,65449.10806244179,-0.0021793137634167348
2022 Q1,1558,66090.08443427629,0.009793508128834505
2022 Q2,1558,65751.84292769276,-0.005117885829301505
2022 Q3,1558,65897.55989086765,0.002216165459196784
2022 Q4,1558,66554.64712183837,0.009971343886767903
2023 Q1,1558,66176.28191232828,-0.005685030660855683
2021 Q2,1559,65607.27977856915,0.004258372545334899
2021 Q3,1559,65189.903155300104,-0.006361742548658178
2021 Q4,1559,65910.4171737316,0.011052540095281893
2022 Q1,1559,66489.78609893381,0.008790248189069372
2022 Q2,1559,66188.4980299605,-0.0045313436341186675
2022 Q3,1559,66342.49585415839,0.0023266553673448875
2022 Q4,1559,66975.67224734504,0.009544054456114504
2023 Q1,1559,67113.71349237605,0.0020610654645050186
2021 Q2,156,64990.257045294326,-0.0051864672351503716
2021 Q3,156,64926.13381240678,-9.866591671249259e-4
2021 Q4,156,65338.05070909632,0.006344392812295041
2022 Q1,156,65675.52047726489,0.005164980658377338
2022 Q2,156,65871.49066087377,0.002983915196784981
2022 Q3,156,66258.50310297616,0.005875264673982361
2022 Q4,156,67141.17049580356,0.013321571594450132
2023 Q1,156,67017.58415360018,-0.0018406938885746627
2021 Q2,1560,64907.98283669143,-0.006445848253733399
2021 Q3,1560,65129.58614440294,0.003414114844225935
2021 Q4,1560,65763.18438077102,0.009728270573734266
2022 Q1,1560,65947.89625369679,0.0028087428348402277
2022 Q2,1560,66728.61329135753,0.011838391851915597
2022 Q3,1560,67166.15223492123,0.0065569914011740504
2022 Q4,1560,67990.7443645994,0.012276899930102836
2023 Q1,1560,67960.79014642959,-4.4056317444018944e-4
2021 Q2,1561,64715.393640681345,-0.009393833800576346
2021 Q3,1561,65081.776681562966,0.005661451167490172
2021 Q4,1561,65063.30578123833,-2.838106343503455e-4
2022 Q1,1561,65431.69677666348,0.005662039316965961
2022 Q2,1561,65552.4155570671,0.0018449587333133621
2022 Q3,1561,65690.93548341765,0.0021131170403623223
2022 Q4,1561,66355.88820905694,0.010122442628437645
2023 Q1,1561,66255.18241029415,-0.001517661830484629
2021 Q2,1562,65471.43947417703,0.0021790489782653744
2021 Q3,1562,65343.125345826076,-0.001959848895663363
2021 Q4,1562,66013.46582184538,0.010258775846296864
2022 Q1,1562,66337.01877131031,0.004901317412088657
2022 Q2,1562,66339.44797498106,3.661912633012854e-5
2022 Q3,1562,66685.24251955235,0.005212502592751633
2022 Q4,1562,66802.88093276342,0.00176408465750999
2023 Q1,1562,66756.80235889534,-6.897692618146323e-4
2021 Q2,1563,64893.40860570526,-0.006668937727045909
2021 Q3,1563,65058.08743499761,0.0025376819130111805
2021 Q4,1563,65623.84041145013,0.00869612063247005
2022 Q1,1563,66167.87955195791,0.008290266724665152
2022 Q2,1563,66505.73881778694,0.005106091779225386
2022 Q3,1563,66969.06648929225,0.006966732190957892
2022 Q4,1563,67131.47808932741,0.002425173420345317
2023 Q1,1563,66927.31545283135,-0.0030412355322253504
2021 Q2,1564,64521.10993267285,-0.012367757442513727
2021 Q3,1564,63831.46640529339,-0.010688649468353795
2021 Q4,1564,64062.19740883444,0.0036146906304179716
2022 Q1,1564,64494.77634366929,0.006752483560221956
2022 Q2,1564,64701.807144018734,0.003210039821616828
2022 Q3,1564,65292.913649462374,0.00913585773775849
2022 Q4,1564,65619.1573107901,0.004996616678484278
2023 Q1,1564,65279.51143950969,-0.0051760169621161145
2021 Q2,1565,64762.545205144495,-0.008672079239946062
2021 Q3,1565,64957.56310119145,0.0030112759686824475
2021 Q4,1565,65633.10373276334,0.010399722516060583
2022 Q1,1565,66982.65141827846,0.02056199705273798
2022 Q2,1565,67554.82439034268,0.008542106947831085
2022 Q3,1565,67805.71184673783,0.0037138347802592175
2022 Q4,1565,68561.61747245677,0.011148111348311174
2023 Q1,1565,68712.21514891586,0.002196530391360474
2021 Q2,1566,65966.67728504544,0.009759712582124935
2021 Q3,1566,66379.92083785555,0.006264428796746158
2021 Q4,1566,67133.41380935829,0.01135121828998975
2022 Q1,1566,67934.09326774468,0.011926690644097349
2022 Q2,1566,68253.6634261073,0.004704120464272821
2022 Q3,1566,68213.62484813944,-5.866143435833138e-4
2022 Q4,1566,69772.96601195789,0.02285967308275927
2023 Q1,1566,70860.91288759708,0.015592670597559755
2021 Q2,1567,64996.167991564245,-0.005095987683166658
2021 Q3,1567,64876.83378206936,-0.0018360191559350092
2021 Q4,1567,65672.40952701506,0.012262863314479011
2022 Q1,1567,66052.05138471747,0.005780842524839125
2022 Q2,1567,66358.69195127701,0.0046424079211941915
2022 Q3,1567,67063.44521153148,0.010620360943400131
2022 Q4,1567,67692.48126329083,0.009379715727029003
2023 Q1,1567,67963.02619347571,0.003996676220695772
2021 Q2,1568,65020.07354372304,-0.004730062575666216
2021 Q3,1568,65247.70776297813,0.003500983724695539
2021 Q4,1568,66277.14807117557,0.01577741722264081
2022 Q1,1568,66654.96166838089,0.005700510782382651
2022 Q2,1568,66434.43709869793,-0.003308449426167148
2022 Q3,1568,66513.80590132409,0.0011946936873754588
2022 Q4,1568,67142.21694980022,0.009447828762173094
2023 Q1,1568,67372.00358737771,0.0034223868084262143
2021 Q2,1569,65328.94319516812,-2.1583775987599196e-6
2021 Q3,1569,64777.0847921358,-0.008447379921387332
2021 Q4,1569,65136.80382851935,0.005553183468163914
2022 Q1,1569,65440.191065925574,0.0046576930333415145
2022 Q2,1569,64939.02603744319,-0.007658367439323355
2022 Q3,1569,65284.69201485319,0.005322931348103355
2022 Q4,1569,65612.98258204074,0.005028599462686634
2023 Q1,1569,65641.38691562413,4.329072153954616e-4
2021 Q2,157,65007.38153488523,-0.004924340652471271
2021 Q3,157,65675.26409916331,0.010273949642467528
2021 Q4,157,66869.99559771082,0.01819149895984551
2022 Q1,157,68020.25225929366,0.017201386829793996
2022 Q2,157,68434.73810890556,0.006093565310988147
2022 Q3,157,68616.0006265928,0.002648691624987043
2022 Q4,157,68953.87764244337,0.004924172390770698
2023 Q1,157,68367.96080579568,-0.00849722824415955
2021 Q2,1570,65397.04854769225,0.0010403382892094637
2021 Q3,1570,65227.03364842276,-0.002599733520779579
2021 Q4,1570,65403.99123999857,0.002712948630005485
2022 Q1,1570,66222.22593860957,0.012510470433042986
2022 Q2,1570,66790.31650995351,0.008578548414705622
2022 Q3,1570,67413.00036885148,0.00932296613394823
2022 Q4,1570,68136.96840993332,0.010739294158702783
2023 Q1,1570,68568.37017150616,0.0063313906039579315
2021 Q2,1571,65486.03934866191,0.0024025309796382732
2021 Q3,1571,66031.1180037771,0.008323585615142681
2021 Q4,1571,67162.33242302736,0.01713153515264665
2022 Q1,1571,67706.58059925349,0.00810347342909612
2022 Q2,1571,67418.0564362424,-0.004261390258634146
2022 Q3,1571,67636.65205161499,0.0032423897532452006
2022 Q4,1571,68189.65451784444,0.008176076867427495
2023 Q1,1571,68075.50622982481,-0.0016739824952443083
2021 Q2,1572,64638.47465874804,-0.010571241732667103
2021 Q3,1572,63912.45620491425,-0.011231986176448827
2021 Q4,1572,64327.75403786209,0.0064979169571628415
2022 Q1,1572,65190.13882616383,0.013406107537877965
2022 Q2,1572,65244.19477436055,8.292043730857568e-4
2022 Q3,1572,65190.23644646533,-8.270211331724564e-4
2022 Q4,1572,65851.25385184634,0.010139822179105584
2023 Q1,1572,65664.12378521363,-0.0028417084821760197
2021 Q2,1573,65327.84767667815,-1.892760838440033e-5
2021 Q3,1573,65480.813020163005,0.002341502880087276
2021 Q4,1573,66012.97855756307,0.008127045356571827
2022 Q1,1573,66492.65225102371,0.007266354343371528
2022 Q2,1573,66388.34224063852,-0.0015687449192340885
2022 Q3,1573,66847.68661893222,0.006919051791182129
2022 Q4,1573,67165.98829082772,0.004761595920439232
2023 Q1,1573,67533.70931478284,0.005474809994053809
2021 Q2,1574,64784.40876701379,-0.008337411118740534
2021 Q3,1574,64886.632168591546,0.0015779012809298276
2021 Q4,1574,65836.6905018089,0.014641819146182122
2022 Q1,1574,66640.30456049815,0.012206173374816887
2022 Q2,1574,67129.6225693318,0.00734267365764274
2022 Q3,1574,67400.38680535286,0.004033453871149284
2022 Q4,1574,67712.54220822478,0.004631359220139242
2023 Q1,1574,68057.72476700004,0.0050977639816531806
2021 Q2,1575,65104.64637819623,-0.0034354962196726513
2021 Q3,1575,65085.34822433607,-2.9641745917885487e-4
2021 Q4,1575,65461.47230047819,0.005778936218420405
2022 Q1,1575,65873.07656808486,0.0062877331221231625
2022 Q2,1575,66298.46762359346,0.0064577377840995265
2022 Q3,1575,67391.95914529802,0.01649346600154944
2022 Q4,1575,68091.30441467032,0.010377280587206217
2023 Q1,1575,68463.96813250479,0.005473000128841443
2021 Q2,1576,65254.75186577665,-0.0011378138103971258
2021 Q3,1576,64521.9059998448,-0.011230536397399016
2021 Q4,1576,64884.39176610867,0.005618026322172565
2022 Q1,1576,65211.90255232136,0.0050476050911176795
2022 Q2,1576,65506.3807976942,0.004515713142038358
2022 Q3,1576,66090.90157384817,0.008923112054673998
2022 Q4,1576,66676.43044922674,0.008859447540208176
2023 Q1,1576,67237.37333978179,0.008412911230786246
2021 Q2,1577,65429.993491882415,0.0015446304370880792
2021 Q3,1577,65587.59838952358,0.00240875612590008
2021 Q4,1577,66077.61478846283,0.007471174596591412
2022 Q1,1577,65893.92293059638,-0.0027799408083132304
2022 Q2,1577,66081.8849120878,0.002852493418693536
2022 Q3,1577,66093.07730458384,1.6937156848562118e-4
2022 Q4,1577,66786.30090170931,0.010488596164630382
2023 Q1,1577,66274.41036536936,-0.007664603809893755
2021 Q2,1578,66251.81515145756,0.014124351546589642
2021 Q3,1578,67378.45876220467,0.017005475369565426
2021 Q4,1578,67717.89651646014,0.005037778549572325
2022 Q1,1578,68899.09839678579,0.01744297949418039
2022 Q2,1578,69734.26789476557,0.01212163173994063
2022 Q3,1578,70909.23901947237,0.01684926450335622
2022 Q4,1578,72515.73958630067,0.022655729902659516
2023 Q1,1578,73254.80669096434,0.01019181640951361
2021 Q2,1579,66040.2105132422,0.010885294382286803
2021 Q3,1579,66251.14850154062,0.0031940841293369715
2021 Q4,1579,66607.2280637222,0.00537469266926438
2022 Q1,1579,66804.5709228105,0.0029627844428461447
2022 Q2,1579,66269.83863268311,-0.008004426684294463
2022 Q3,1579,66559.49348596769,0.004370839876192578
2022 Q4,1579,67336.80177823002,0.01167839855070718
2023 Q1,1579,67874.70694879522,0.007988279163254175
2021 Q2,158,65100.02803706434,-0.0035061897122945496
2021 Q3,158,64859.3919032459,-0.003696405993580121
2021 Q4,158,64610.60510877429,-0.003835786725270851
2022 Q1,158,65124.419195700124,0.007952472911541442
2022 Q2,158,64953.44736670911,-0.0026253106147057226
2022 Q3,158,64461.44664785222,-0.007574666762168669
2022 Q4,158,64340.33611559533,-0.0018788056823872967
2023 Q1,158,64782.41989740742,0.00687102070803336
2021 Q2,1580,66037.87293404236,0.010849512781664794
2021 Q3,1580,66265.69556990032,0.0034498784672472027
2021 Q4,1580,66947.0300761664,0.010281858515276188
2022 Q1,1580,67767.81437403343,0.012260204775823791
2022 Q2,1580,68345.52336806772,0.00852482848045999
2022 Q3,1580,68886.2675517284,0.007911918103963522
2022 Q4,1580,69737.07799440045,0.012350944141851672
